,protein,mol_id,label
58706,CHEMBL4552,212473,1
21932,CHEMBL266,180673,0
87691,CHEMBL6080,500809,1
78002,CHEMBL4908,337525,1
65703,CHEMBL4321,490070,1
68854,CHEMBL2868,119507,1
54725,CHEMBL4653,438584,1
19717,CHEMBL338,548144,1
81161,CHEMBL269,1078117,1
32455,CHEMBL273,197849,0
97351,CHEMBL2564,633470,1
61691,CHEMBL3138,579864,1
92407,CHEMBL5582,469606,0
52289,CHEMBL270,104173,1
74109,CHEMBL1293231,950205,0
76458,CHEMBL276,111375,1
76720,CHEMBL5102,408270,1
76534,CHEMBL1293238,1028771,0
80549,CHEMBL3222,1564103,1
80137,CHEMBL3714705,2040636,1
56637,CHEMBL3562168,2089369,0
18174,CHEMBL273,91106,0
83927,CHEMBL1293231,961774,1
54513,CHEMBL3222,567989,0
2715,CHEMBL2991,234697,0
59915,CHEMBL1075232,1996440,0
93001,CHEMBL1293231,737595,1
24869,CHEMBL5508,1679446,1
78055,CHEMBL276,551031,0
24437,CHEMBL273,271137,1
55570,CHEMBL5106,1760653,1
19775,CHEMBL5450,16447,1
88117,CHEMBL273,253010,1
102393,CHEMBL4908,1978193,1
28174,CHEMBL4027,60471,1
103028,CHEMBL2564,707643,0
88825,CHEMBL1293238,855797,1
68054,CHEMBL270,1963812,1
77265,CHEMBL4552,1589467,1
56112,CHEMBL270,1962777,0
99702,CHEMBL270,173330,1
106333,CHEMBL2021745,1431670,1
60540,CHEMBL322,608581,1
67880,CHEMBL5387,1605920,1
4216,CHEMBL3114,197663,0
6441,CHEMBL3066,1546000,1
99238,CHEMBL4824,2041994,1
11145,CHEMBL318,36383,1
15069,CHEMBL338,544859,1
88560,CHEMBL270,340608,1
37668,CHEMBL257,156677,0
48312,CHEMBL3382,266982,0
101199,CHEMBL1293238,870083,0
15033,CHEMBL3602,1248196,0
73467,CHEMBL3758064,2061238,1
97451,CHEMBL315,361853,1
8688,CHEMBL273,246163,1
18255,CHEMBL273,215347,1
47587,CHEMBL322,265129,1
88327,CHEMBL313,1570152,0
52124,CHEMBL2871,224513,1
48376,CHEMBL326,145864,0
59831,CHEMBL4921,401385,0
65905,CHEMBL311,414583,1
63027,CHEMBL3802,1282375,1
74893,CHEMBL3072,1973545,1
65386,CHEMBL1293231,877577,0
46207,CHEMBL2858,1542582,1
74213,CHEMBL6140,2028789,1
93166,CHEMBL3358,595387,0
85239,CHEMBL5011,1842252,0
72930,CHEMBL3368,309713,1
69181,CHEMBL270,621362,1
78456,CHEMBL338,1956989,0
58516,CHEMBL1293238,757826,1
24324,CHEMBL4017,2016210,0
102908,CHEMBL1293238,838844,1
85188,CHEMBL1293238,903427,0
27006,CHEMBL269,56669,0
62184,CHEMBL312,295152,1
47332,CHEMBL339,55511,0
38536,CHEMBL330,44010,1
105937,CHEMBL313,582239,1
67748,CHEMBL269,1078122,0
77434,CHEMBL3858,1847986,1
46282,CHEMBL338,262077,1
41190,CHEMBL269,1385907,1
76051,CHEMBL2985,304611,1
59352,CHEMBL270,1972203,0
57328,CHEMBL2547,39,1
51534,CHEMBL2871,231952,0
27840,CHEMBL302,191118,0
77817,CHEMBL1293238,989098,0
77035,CHEMBL322,596241,1
5027,CHEMBL339,90111,1
88362,CHEMBL2851,400174,0
78419,CHEMBL270,2069652,1
23386,CHEMBL273,1384602,1
7873,CHEMBL302,157398,1
82387,CHEMBL4047,197752,1
88894,CHEMBL6140,2024609,1
103721,CHEMBL5211,26012,1
19925,CHEMBL3815,216390,1
3778,CHEMBL273,544857,0
93379,CHEMBL6140,1606935,1
101563,CHEMBL4566,205721,0
32539,CHEMBL313,1510305,0
42021,CHEMBL339,232177,1
19229,CHEMBL3718,208239,0
103819,CHEMBL318,230852,0
64072,CHEMBL285,462077,0
59284,CHEMBL1293238,1700220,0
42818,CHEMBL3160,232691,0
33734,CHEMBL2496,1996216,1
21421,CHEMBL2176813,2035330,1
751,CHEMBL3241,55595,0
96724,CHEMBL273,1972093,1
76167,CHEMBL304,322686,1
87713,CHEMBL2207,1987389,1
92500,CHEMBL322,312971,0
98275,CHEMBL265,75758,0
5454,CHEMBL338,220279,0
98303,CHEMBL273,304246,1
62139,CHEMBL3229,515915,1
18506,CHEMBL338,50231,1
99441,CHEMBL2079848,1365317,1
68628,CHEMBL1293231,725611,1
54059,CHEMBL1293238,893625,1
33533,CHEMBL322,94902,1
32114,CHEMBL338,218298,1
70795,CHEMBL304,140634,0
35729,CHEMBL3815,90333,1
82000,CHEMBL3229,472441,1
78637,CHEMBL313,49903,1
69463,CHEMBL339,494225,1
54917,CHEMBL318,424149,1
43639,CHEMBL313,254178,0
56425,CHEMBL273,64162,0
41734,CHEMBL338,1594811,1
92716,CHEMBL3358,1839004,1
47047,CHEMBL319,202893,1
76275,CHEMBL3222,1421411,1
92770,CHEMBL339,1622599,1
60039,CHEMBL2622,1511383,1
73705,CHEMBL3229,558843,1
89608,CHEMBL1293238,873096,1
40930,CHEMBL318,157837,0
49348,CHEMBL2622,13000,0
53747,CHEMBL318,312090,0
62784,CHEMBL3048,394492,1
79426,CHEMBL5373,360497,1
80661,CHEMBL3753,356956,1
27797,CHEMBL2993,239456,0
32273,CHEMBL3360,607198,1
84357,CHEMBL339,99817,0
15501,CHEMBL3223,13284,1
34522,CHEMBL3465,227574,1
100518,CHEMBL4908,2035235,1
57116,CHEMBL270,1528413,1
82150,CHEMBL5262,1146231,1
86129,CHEMBL302,610018,0
82548,CHEMBL270,1786517,0
53146,CHEMBL3783,475228,0
43273,CHEMBL263,139370,0
38226,CHEMBL3996,48555,0
35042,CHEMBL3508,44237,0
68198,CHEMBL4980,475341,0
70566,CHEMBL1293231,1023979,0
100094,CHEMBL4908,1978150,1
17064,CHEMBL3459,229012,0
70259,CHEMBL322,1278937,1
59684,CHEMBL1293231,1023092,0
72484,CHEMBL318,517566,1
98012,CHEMBL276,150451,1
39289,CHEMBL313,1385181,1
13607,CHEMBL2868,110847,0
30601,CHEMBL3465,227150,1
17629,CHEMBL3223,255000,0
10974,CHEMBL4566,179876,1
24568,CHEMBL330,552283,1
24940,CHEMBL276,551046,0
22796,CHEMBL313,48250,0
89784,CHEMBL1075140,1428004,1
105889,CHEMBL273,42762,1
1180,CHEMBL265,259856,1
45340,CHEMBL339,195433,1
38205,CHEMBL5102,198697,0
103342,CHEMBL1293238,823801,0
82662,CHEMBL318,76404,0
95824,CHEMBL1293231,814276,1
78290,CHEMBL302,296598,1
31547,CHEMBL276,552356,1
54988,CHEMBL3508,343429,1
67363,CHEMBL3222,609306,1
67387,CHEMBL1293231,963493,0
84249,CHEMBL2363,82367,1
45407,CHEMBL339,189276,0
90881,CHEMBL2547,48,0
24580,CHEMBL4631,149208,0
32696,CHEMBL2749,183214,0
92708,CHEMBL3361,1275271,1
83543,CHEMBL4649,563216,1
62594,CHEMBL3368,309804,1
48321,CHEMBL339,259738,0
2498,CHEMBL2854,200363,0
55559,CHEMBL3229,1281075,0
8051,CHEMBL273,36570,1
76170,CHEMBL3247,418851,1
22890,CHEMBL2363,30085,0
72973,CHEMBL313,329316,1
64721,CHEMBL3066,71913,1
25637,CHEMBL3996,214615,1
31232,CHEMBL257,230647,1
103984,CHEMBL3114,311122,0
82152,CHEMBL1293238,190074,0
98043,CHEMBL3783,356993,0
90237,CHEMBL4489,1798934,0
102480,CHEMBL4828,1588664,1
101782,CHEMBL273,1590216,1
13845,CHEMBL3875,375850,0
79429,CHEMBL6140,1993415,1
26211,CHEMBL273,243209,1
52735,CHEMBL302,261373,1
72569,CHEMBL1293238,924401,0
102150,CHEMBL4980,1588119,1
67283,CHEMBL338,713309,0
64870,CHEMBL2336,438658,1
42662,CHEMBL338,90776,0
93167,CHEMBL1293231,1286200,1
76561,CHEMBL1293231,974599,1
43084,CHEMBL2854,224019,1
21271,CHEMBL3066,1545949,1
20507,CHEMBL312,210976,0
104811,CHEMBL3229,387651,1
43236,CHEMBL5102,161703,0
18202,CHEMBL313,543806,0
91229,CHEMBL269,1270341,1
91889,CHEMBL4664,517682,0
66184,CHEMBL307,6200,1
35179,CHEMBL4124,172005,1
73802,CHEMBL322,416886,0
9840,CHEMBL302,18515,1
103132,CHEMBL4552,1835731,1
79403,CHEMBL4489,582002,1
63095,CHEMBL4124,568053,1
57117,CHEMBL3762,225987,1
73772,CHEMBL2336,334737,1
66892,CHEMBL5102,383017,1
95038,CHEMBL3802,1999763,1
62864,CHEMBL5106,188863,1
79082,CHEMBL5200,1166739,1
59763,CHEMBL302,157631,1
78146,CHEMBL302,406714,0
17167,CHEMBL313,677322,0
74508,CHEMBL3602,1584120,0
84339,CHEMBL1293231,824220,1
55609,CHEMBL1293238,471330,1
85936,CHEMBL2858,1158754,1
86121,CHEMBL322,497350,0
29948,CHEMBL270,36234,1
106017,CHEMBL1293238,918077,1
87448,CHEMBL1293231,868901,1
93005,CHEMBL2858,310787,1
34253,CHEMBL2749,174591,0
84627,CHEMBL3222,331979,1
96917,CHEMBL4552,1589469,1
36259,CHEMBL269,166431,0
13633,CHEMBL2625,16861,1
100100,CHEMBL4980,464014,1
92675,CHEMBL1293231,728835,0
89021,CHEMBL3222,404088,1
60222,CHEMBL1293238,964264,1
90609,CHEMBL318,373065,1
70265,CHEMBL269,178971,1
7448,CHEMBL2854,53637,1
67500,CHEMBL1293231,836673,0
101819,CHEMBL1293238,990906,0
62818,CHEMBL1293231,726222,0
42373,CHEMBL2363,1916,1
66824,CHEMBL273,224902,1
19769,CHEMBL2871,112679,1
86148,CHEMBL3199,498340,1
36158,CHEMBL318,1632271,0
47975,CHEMBL2854,1384584,1
91109,CHEMBL269,609865,1
80772,CHEMBL3910,425942,1
78434,CHEMBL3229,123186,0
57807,CHEMBL4908,2013216,1
76395,CHEMBL3933,1171821,1
71133,CHEMBL1293238,924186,0
5881,CHEMBL3247,1543352,0
5607,CHEMBL273,179791,1
77253,CHEMBL339,201054,1
94284,CHEMBL1293238,847089,1
93708,CHEMBL3229,1281069,0
330,CHEMBL4124,266800,1
92283,CHEMBL3066,112560,1
89170,CHEMBL1293238,992224,0
72738,CHEMBL1293231,841362,1
66215,CHEMBL1293238,776332,0
62914,CHEMBL313,415464,1
86897,CHEMBL3459,1151944,0
66578,CHEMBL2787,1108697,1
97206,CHEMBL1795126,1161378,0
84938,CHEMBL3223,36989,1
62984,CHEMBL3571,516322,1
58265,CHEMBL1293231,748611,0
61457,CHEMBL5102,349097,0
96051,CHEMBL322,677897,1
41835,CHEMBL2496,2007158,0
76616,CHEMBL3067,1963999,1
16215,CHEMBL3360,141437,0
90333,CHEMBL3571,473323,1
58640,CHEMBL2858,1334388,1
67371,CHEMBL3464,476545,1
93564,CHEMBL270,356522,0
10873,CHEMBL304,53048,0
82786,CHEMBL4552,1559173,1
83388,CHEMBL1293238,760923,1
90561,CHEMBL270,276177,0
102422,CHEMBL313,2058579,1
34473,CHEMBL3360,73120,0
64581,CHEMBL2470,579539,1
97373,CHEMBL3571,1587769,0
37132,CHEMBL339,642634,1
68633,CHEMBL3762,172081,1
14847,CHEMBL2871,224839,1
61229,CHEMBL2470,595131,1
18054,CHEMBL4317,145075,1
7721,CHEMBL257,145207,1
94069,CHEMBL311,268415,1
44841,CHEMBL304,208716,0
4748,CHEMBL313,641409,0
34995,CHEMBL338,219583,0
45876,CHEMBL4489,110984,1
49241,CHEMBL3066,72236,1
8197,CHEMBL4632,253120,0
43310,CHEMBL269,66724,1
57540,CHEMBL4649,559547,1
87675,CHEMBL269,257083,0
105560,CHEMBL313,360803,1
84409,CHEMBL270,1546170,1
64143,CHEMBL2470,510288,1
82065,CHEMBL4774,582003,0
18058,CHEMBL2146350,1992018,1
92338,CHEMBL273,1972083,1
59621,CHEMBL6140,2002235,0
63378,CHEMBL313,311573,1
22278,CHEMBL3222,170183,1
15364,CHEMBL339,96003,0
26887,CHEMBL4552,15756,0
85094,CHEMBL5102,1269166,1
74846,CHEMBL3910,1161181,0
59903,CHEMBL330,468419,0
75069,CHEMBL338,1763205,0
59758,CHEMBL3199,1945862,0
48952,CHEMBL2496,1996213,1
84143,CHEMBL322,186856,0
5710,CHEMBL339,289853,0
71670,CHEMBL3198,454435,1
46261,CHEMBL273,223658,1
98399,CHEMBL5263,1965850,1
33590,CHEMBL3719,111510,1
41969,CHEMBL3241,14776,1
65169,CHEMBL318,198899,0
95538,CHEMBL2871,59770,1
30711,CHEMBL273,153479,1
80253,CHEMBL1293231,905721,1
101642,CHEMBL1293231,981481,0
85075,CHEMBL318,100776,0
37096,CHEMBL2854,79803,1
6707,CHEMBL270,190031,1
79164,CHEMBL3138,1622609,1
88089,CHEMBL3358,355251,0
54507,CHEMBL3341584,1794519,1
31494,CHEMBL315,677183,0
65744,CHEMBL311,369925,0
8799,CHEMBL273,214560,0
48943,CHEMBL339,7024,1
4402,CHEMBL3160,151947,1
50721,CHEMBL3358,130894,1
11587,CHEMBL330,132455,0
2667,CHEMBL313,254014,1
37809,CHEMBL313,60633,0
14336,CHEMBL3996,1798735,1
45404,CHEMBL3996,211299,0
18694,CHEMBL3138,80775,1
81094,CHEMBL2851,312813,1
65015,CHEMBL3571,315394,1
76835,CHEMBL3072,1973566,1
89866,CHEMBL338,1829531,1
763,CHEMBL2363,1980,1
103441,CHEMBL338,652947,1
61293,CHEMBL269,345543,1
74542,CHEMBL326,1838199,1
39986,CHEMBL323,180850,0
38934,CHEMBL339,328296,0
52773,CHEMBL1255150,1572341,0
87754,CHEMBL1293231,893917,1
96817,CHEMBL3199,591736,0
86226,CHEMBL302,2095580,0
32774,CHEMBL2470,1980071,1
105528,CHEMBL1293231,801537,0
103433,CHEMBL270,2075284,1
92626,CHEMBL5424,1262996,0
53908,CHEMBL2397,1283908,1
48366,CHEMBL276,675945,1
76569,CHEMBL4649,615990,1
78913,CHEMBL4329,488274,1
55320,CHEMBL3571,1839319,1
33478,CHEMBL270,609320,1
69193,CHEMBL338,1278487,1
37846,CHEMBL3602,244819,1
56358,CHEMBL3766,171586,1
73319,CHEMBL2567,450734,1
65120,CHEMBL1293238,1026859,0
81657,CHEMBL5102,328581,1
224,CHEMBL339,114714,1
30993,CHEMBL319,93430,1
86636,CHEMBL3403,1784446,1
102320,CHEMBL4329,1426961,1
99433,CHEMBL3229,312994,1
71993,CHEMBL3229,2073761,0
58129,CHEMBL5353,567712,1
55767,CHEMBL1293238,852974,1
98718,CHEMBL3571,432988,0
44770,CHEMBL273,241131,1
98486,CHEMBL312,295618,1
104830,CHEMBL5102,349347,1
29754,CHEMBL3160,237572,0
91389,CHEMBL1293238,914954,1
29036,CHEMBL5508,1301988,0
74611,CHEMBL4489,1822695,1
67604,CHEMBL3858,1847957,1
81330,CHEMBL273,84109,1
46121,CHEMBL3252,62758,1
16938,CHEMBL326,93099,1
15096,CHEMBL3138,112073,0
533,CHEMBL2854,231633,1
47297,CHEMBL338,543586,0
54448,CHEMBL276,1017887,1
99566,CHEMBL1795126,1161372,1
39152,CHEMBL304,167493,0
100327,CHEMBL3571,1612435,1
45912,CHEMBL2854,5394,1
26865,CHEMBL302,162629,0
47164,CHEMBL3160,170906,0
14078,CHEMBL2854,1503602,1
97644,CHEMBL3072,1973575,1
14642,CHEMBL339,207150,1
73398,CHEMBL2564,1993137,0
26374,CHEMBL312,121723,0
43423,CHEMBL304,1510300,0
79997,CHEMBL2868,1164953,1
95509,CHEMBL6140,1790529,0
33288,CHEMBL312,92973,0
99998,CHEMBL1255149,1074576,1
71515,CHEMBL1293231,802548,0
62457,CHEMBL269,522301,0
23708,CHEMBL2871,1384943,0
14185,CHEMBL313,210072,0
99849,CHEMBL4477,374856,1
77259,CHEMBL2079848,1365335,0
66861,CHEMBL3138,1340068,1
97953,CHEMBL322,1972080,1
105770,CHEMBL1293231,965821,1
104862,CHEMBL309,609880,1
57521,CHEMBL4908,2017998,1
102644,CHEMBL2146350,2081183,0
104067,CHEMBL3199,570210,1
41635,CHEMBL2496,2007151,0
91285,CHEMBL3222,393378,0
73670,CHEMBL5756,478938,0
9004,CHEMBL3597,211210,0
96165,CHEMBL5373,1368269,1
68170,CHEMBL4317,107377,0
85943,CHEMBL4908,2035310,1
77490,CHEMBL4077,400894,0
73703,CHEMBL4321,490069,1
20626,CHEMBL339,54868,0
92355,CHEMBL2851,109290,0
93806,CHEMBL273,312940,1
105149,CHEMBL1293238,873857,1
94427,CHEMBL285,80918,1
87426,CHEMBL3910,1338802,1
53537,CHEMBL1293231,674989,0
57473,CHEMBL2336,334746,1
29003,CHEMBL312,216663,1
50862,CHEMBL3160,112868,0
91869,CHEMBL4720,1386567,1
102430,CHEMBL3766,1798735,0
86969,CHEMBL4503,514401,1
92003,CHEMBL2564,1963989,0
31014,CHEMBL313,61401,1
76091,CHEMBL3072,205134,0
69906,CHEMBL3833,2017951,1
101888,CHEMBL2564,1975730,1
39732,CHEMBL313,21445,1
13428,CHEMBL324,1087,1
91244,CHEMBL5570,1443030,1
44615,CHEMBL2871,115354,1
77154,CHEMBL1293231,806402,0
49057,CHEMBL304,1122353,1
30369,CHEMBL3066,278936,1
18008,CHEMBL4675,1545692,0
18163,CHEMBL322,210000,1
67744,CHEMBL339,35531,1
89974,CHEMBL338,1594915,1
81463,CHEMBL324,1746665,1
69227,CHEMBL326,87847,1
76029,CHEMBL4329,1248337,1
94665,CHEMBL1293231,871501,1
26866,CHEMBL2871,1797639,1
97857,CHEMBL5102,314509,0
64346,CHEMBL5387,1605917,1
78489,CHEMBL269,1445962,1
80474,CHEMBL2480,213836,1
3412,CHEMBL339,203326,1
46158,CHEMBL312,59192,1
22811,CHEMBL263,186495,1
46998,CHEMBL3602,1386444,1
81422,CHEMBL4653,409557,1
57959,CHEMBL1293231,812236,1
63274,CHEMBL270,566139,1
57045,CHEMBL1293231,1697664,0
91664,CHEMBL270,1445962,0
93980,CHEMBL4321,322150,1
42471,CHEMBL338,161909,1
20830,CHEMBL3309,16635,0
634,CHEMBL3614,163944,1
63634,CHEMBL2331047,1523149,1
8544,CHEMBL2868,111119,1
57210,CHEMBL311,208605,1
6503,CHEMBL318,155622,0
18828,CHEMBL4124,114143,1
22439,CHEMBL313,253670,1
100837,CHEMBL313,149814,1
13619,CHEMBL3114,122938,0
90741,CHEMBL302,4557,0
96599,CHEMBL2496,1162441,0
56334,CHEMBL6013,1063984,0
85976,CHEMBL3614,1972196,0
102821,CHEMBL5313,965958,0
62848,CHEMBL5102,328560,1
54312,CHEMBL4828,632980,0
35919,CHEMBL304,167706,0
44547,CHEMBL318,1385866,1
1283,CHEMBL313,132990,0
83586,CHEMBL338,322863,1
2355,CHEMBL304,78084,0
69446,CHEMBL1293238,832570,0
6307,CHEMBL3369,54965,1
87144,CHEMBL3602,644504,1
78663,CHEMBL330,93257,1
80269,CHEMBL3112387,1616950,0
103660,CHEMBL4653,1998918,1
14061,CHEMBL338,100657,0
57364,CHEMBL2470,378616,1
97588,CHEMBL270,1836518,0
84525,CHEMBL1293238,855225,0
6304,CHEMBL3222,233153,0
89130,CHEMBL1075232,1996408,1
7140,CHEMBL339,156743,0
47713,CHEMBL269,166785,0
54927,CHEMBL3600274,2074796,0
9924,CHEMBL339,1122518,1
66570,CHEMBL4649,1354366,1
64133,CHEMBL4552,1140697,0
94313,CHEMBL3360,340207,1
70423,CHEMBL1293231,776971,0
77316,CHEMBL1293238,924166,1
78036,CHEMBL3222,1061284,1
57709,CHEMBL4980,324954,1
65389,CHEMBL1293238,986283,1
95829,CHEMBL1795126,1359796,1
93028,CHEMBL327,44905,1
101079,CHEMBL1741203,1844879,0
61926,CHEMBL2079848,1365543,0
59007,CHEMBL5102,118838,0
97188,CHEMBL3361,152391,1
100493,CHEMBL304,316667,1
3188,CHEMBL322,9955,1
86201,CHEMBL2787,1069396,0
8421,CHEMBL3369,59902,0
56711,CHEMBL1075140,1618365,0
80425,CHEMBL5424,1424288,1
98733,CHEMBL2868,1798730,1
86335,CHEMBL3199,1517878,0
4860,CHEMBL326,61152,1
62362,CHEMBL3229,382585,1
32590,CHEMBL4552,15750,1
13456,CHEMBL273,257938,0
33636,CHEMBL3602,94711,1
104147,CHEMBL4430,1749593,0
91618,CHEMBL4489,601954,1
100108,CHEMBL2470,1819100,0
65745,CHEMBL3403,591781,0
819,CHEMBL313,22498,1
55124,CHEMBL276,79409,1
71389,CHEMBL304,43817,0
66233,CHEMBL307,2010023,0
44637,CHEMBL318,35193,0
76266,CHEMBL2567,450733,1
52374,CHEMBL4047,61112,0
9261,CHEMBL313,85176,0
43383,CHEMBL339,224567,0
94426,CHEMBL1795126,1161379,0
100973,CHEMBL313,1798495,1
58521,CHEMBL3571,1357474,0
100198,CHEMBL6013,1064092,1
72411,CHEMBL1293231,956530,1
65141,CHEMBL3223,677897,1
96853,CHEMBL1293238,875191,0
44437,CHEMBL4124,266015,1
7012,CHEMBL3247,202151,0
100575,CHEMBL5263,1726428,1
82261,CHEMBL276,935842,1
105994,CHEMBL302,373051,1
93868,CHEMBL339,424840,0
97159,CHEMBL2659,572365,1
22243,CHEMBL4027,214478,1
12242,CHEMBL3571,93235,0
7982,CHEMBL338,28349,1
32391,CHEMBL3571,231188,0
64196,CHEMBL318,144632,1
83508,CHEMBL3833,2010936,1
69548,CHEMBL269,1971520,1
563,CHEMBL4774,255740,0
64030,CHEMBL4124,436331,1
7955,CHEMBL2384,105623,0
78972,CHEMBL3638328,1980756,0
79251,CHEMBL4477,1280659,1
59006,CHEMBL1293231,783604,0
54628,CHEMBL3802,1282451,1
102360,CHEMBL326,33667,1
56385,CHEMBL4430,1072970,1
35950,CHEMBL2993,208793,0
60288,CHEMBL313,548932,1
21340,CHEMBL339,108965,1
47792,CHEMBL2384,282850,1
15350,CHEMBL2146350,2029742,1
60779,CHEMBL1293231,575739,0
78930,CHEMBL4908,2035289,1
79919,CHEMBL2564,633389,1
98190,CHEMBL269,213674,1
34102,CHEMBL302,1151899,0
103775,CHEMBL4321,1523782,0
62605,CHEMBL5263,1364339,1
56869,CHEMBL313,468686,1
76038,CHEMBL5412,648447,0
82053,CHEMBL1293238,876918,1
99602,CHEMBL3602,166264,0
39115,CHEMBL338,253540,1
76940,CHEMBL326,708221,1
105230,CHEMBL4774,1822707,1
54014,CHEMBL1075214,1169440,0
64091,CHEMBL4124,299519,1
65371,CHEMBL2129,2095946,1
51839,CHEMBL338,209570,1
87705,CHEMBL339,582239,0
68927,CHEMBL338,1789642,0
75193,CHEMBL3067,1963960,1
92793,CHEMBL2470,1561214,1
87959,CHEMBL3910,426656,1
19444,CHEMBL273,77972,1
96069,CHEMBL285,61495,0
31799,CHEMBL2363,295255,0
17114,CHEMBL270,295211,0
89278,CHEMBL273,1564015,0
9529,CHEMBL3571,49096,1
75552,CHEMBL1293231,841370,1
55110,CHEMBL2129,420567,1
6680,CHEMBL4566,5259,1
49771,CHEMBL318,25301,0
66130,CHEMBL313,514659,1
2854,CHEMBL276,280994,1
77715,CHEMBL270,1546653,1
81587,CHEMBL3815,1171685,1
677,CHEMBL338,544062,1
93428,CHEMBL2207,1987320,1
54390,CHEMBL338,311619,1
98023,CHEMBL4980,325166,0
70271,CHEMBL4980,1440682,1
42881,CHEMBL4613,312168,1
56512,CHEMBL1293231,998260,1
11286,CHEMBL330,8163,1
90325,CHEMBL322,164246,1
20735,CHEMBL273,22005,1
75124,CHEMBL2363,1737456,1
86659,CHEMBL2467,1955331,1
51053,CHEMBL2336,103841,1
44827,CHEMBL273,37096,1
55345,CHEMBL285,124044,1
60894,CHEMBL2336,438702,1
4437,CHEMBL3138,109078,0
31249,CHEMBL338,245875,1
12291,CHEMBL338,217362,1
84379,CHEMBL3571,202518,0
78391,CHEMBL4980,2000502,1
23568,CHEMBL4017,2016217,0
75016,CHEMBL3910,468426,1
4770,CHEMBL270,218984,1
42717,CHEMBL273,219106,1
87532,CHEMBL5102,1269310,0
64478,CHEMBL3602,1178295,1
99296,CHEMBL313,514855,1
62538,CHEMBL4631,1157558,0
93227,CHEMBL1293231,943338,1
66498,CHEMBL1293231,1143722,0
64683,CHEMBL5424,1608259,1
8846,CHEMBL3138,256499,0
54164,CHEMBL269,1705681,0
80506,CHEMBL313,394765,0
1837,CHEMBL3247,165884,0
55524,CHEMBL1293238,986276,0
23262,CHEMBL2749,124750,1
73917,CHEMBL313,2032260,0
65264,CHEMBL285,71439,0
50854,CHEMBL339,139148,0
51797,CHEMBL3066,1546011,1
13762,CHEMBL3247,200064,1
63314,CHEMBL3614,383581,1
9801,CHEMBL263,216262,0
104998,CHEMBL273,320018,0
73115,CHEMBL2383,1117833,0
11777,CHEMBL3996,214063,1
31461,CHEMBL3198,175250,1
58493,CHEMBL2787,564895,1
93278,CHEMBL3229,565693,1
739,CHEMBL313,223780,0
47696,CHEMBL269,196957,0
53004,CHEMBL3766,516898,1
48440,CHEMBL339,543542,1
10671,CHEMBL276,1594514,0
8482,CHEMBL302,158423,1
63945,CHEMBL4908,2006077,1
32274,CHEMBL2176813,2035257,1
102421,CHEMBL3858,1848168,1
79310,CHEMBL4774,322106,1
16877,CHEMBL3602,72666,1
10505,CHEMBL266,180973,0
81780,CHEMBL320,1387074,0
63696,CHEMBL313,549562,0
75930,CHEMBL6184,1610268,1
13674,CHEMBL318,606263,1
66028,CHEMBL269,24904,0
96824,CHEMBL4908,2005998,1
25515,CHEMBL304,544937,0
57088,CHEMBL270,609846,1
81875,CHEMBL3198,554017,1
73127,CHEMBL270,2012719,1
47413,CHEMBL2991,235722,0
103957,CHEMBL2858,1421418,1
98445,CHEMBL1293231,1684374,1
43176,CHEMBL304,161707,0
53872,CHEMBL3056,710404,1
23979,CHEMBL3815,216283,1
104654,CHEMBL3571,686355,0
103529,CHEMBL3571,599768,1
68462,CHEMBL4980,325047,1
101105,CHEMBL2659,572255,1
55264,CHEMBL5263,1745455,1
58146,CHEMBL3229,2017083,1
71569,CHEMBL1293231,923607,0
11978,CHEMBL302,105248,0
1624,CHEMBL3358,83572,1
32700,CHEMBL2871,114615,0
62112,CHEMBL312,257503,0
8647,CHEMBL3369,70658,1
62095,CHEMBL4653,409544,1
75390,CHEMBL4980,614690,0
91247,CHEMBL3337,351977,1
60211,CHEMBL2499,1724782,1
57140,CHEMBL338,1385038,1
90401,CHEMBL320,1762933,1
36955,CHEMBL339,203303,1
29691,CHEMBL313,76710,0
26661,CHEMBL273,93258,1
74090,CHEMBL4430,1265575,1
99444,CHEMBL6140,1263177,1
95202,CHEMBL270,469177,1
103832,CHEMBL1293238,1000160,0
43844,CHEMBL273,16391,0
59913,CHEMBL4124,329929,1
35709,CHEMBL338,544068,1
53029,CHEMBL3783,1516507,1
58999,CHEMBL1293238,438288,0
82364,CHEMBL4321,598528,0
88007,CHEMBL3933,1171818,1
40206,CHEMBL324,183473,1
12903,CHEMBL3247,163856,1
99176,CHEMBL1075228,374051,0
33154,CHEMBL4077,205755,1
94106,CHEMBL3358,456140,0
81236,CHEMBL270,65837,0
16488,CHEMBL2176813,2035270,1
49218,CHEMBL4566,296019,1
62697,CHEMBL1293231,895672,1
65812,CHEMBL2207,1987295,1
77889,CHEMBL3229,2017082,1
57857,CHEMBL2125,1950864,0
90058,CHEMBL4552,1277471,1
14287,CHEMBL318,114299,0
67244,CHEMBL313,449218,1
97608,CHEMBL2851,1063439,1
94528,CHEMBL1293231,783228,0
97616,CHEMBL2458,56132,1
66406,CHEMBL5387,1605914,1
10789,CHEMBL3066,1546035,1
1102,CHEMBL2854,1352942,0
81087,CHEMBL5669,617948,1
140,CHEMBL3247,164353,1
65084,CHEMBL5102,382873,1
64989,CHEMBL273,311792,1
22493,CHEMBL4566,295200,0
104469,CHEMBL3740,206236,1
78622,CHEMBL6140,1993578,1
11551,CHEMBL2854,5195,1
104266,CHEMBL3459,97728,1
36438,CHEMBL5508,1113114,1
