,protein,mol_id,label
29561,CHEMBL3833,2018031,1
3668,CHEMBL2125,1950877,1
53596,CHEMBL6080,500812,1
38784,CHEMBL1075281,1950818,1
52438,CHEMBL5353,488494,1
30135,CHEMBL3996,366873,0
42360,CHEMBL1293231,765418,0
3095,CHEMBL1293238,965767,0
30446,CHEMBL4124,14443,1
41845,CHEMBL1293231,727269,0
44718,CHEMBL2480,413851,0
122,CHEMBL1075228,387342,1
47622,CHEMBL3600274,2074795,1
48554,CHEMBL3910,486249,1
53007,CHEMBL5387,1605937,1
12705,CHEMBL2871,1355745,0
24021,CHEMBL3358,603656,0
16421,CHEMBL312,1582080,0
28875,CHEMBL3766,366875,0
41322,CHEMBL1293231,1684730,1
35952,CHEMBL5102,328554,0
45015,CHEMBL2499,1557803,1
4102,CHEMBL2363,601003,0
47244,CHEMBL3263,709296,0
45006,CHEMBL2499,1557793,1
26673,CHEMBL3505,2076960,0
8654,CHEMBL270,1787589,1
22766,CHEMBL323,231692,0
29835,CHEMBL3858,1848195,1
39961,CHEMBL1293231,827777,1
26148,CHEMBL339,238497,0
48842,CHEMBL3910,1439828,1
40336,CHEMBL1293231,889315,1
37738,CHEMBL6140,1993517,1
43383,CHEMBL1293231,908891,0
30049,CHEMBL3996,366904,1
15202,CHEMBL3067,1759202,1
25558,CHEMBL339,202609,1
35404,CHEMBL4980,575628,0
50604,CHEMBL4489,1546816,1
44958,CHEMBL2499,1250608,1
910,CHEMBL1293238,769537,1
12029,CHEMBL285,27567,0
39696,CHEMBL1293231,775792,1
45704,CHEMBL2858,1334394,1
15763,CHEMBL3072,1973570,0
14196,CHEMBL302,406715,0
33369,CHEMBL4649,572880,1
2332,CHEMBL1293238,777061,0
41496,CHEMBL1293231,925476,0
2304,CHEMBL1293238,797240,0
41629,CHEMBL1293231,952861,0
30549,CHEMBL4124,329870,1
6508,CHEMBL2622,1332029,0
52792,CHEMBL5373,1612443,1
31236,CHEMBL4132,627597,1
26895,CHEMBL3571,342525,1
41758,CHEMBL1293231,1006330,0
27632,CHEMBL3571,1515357,0
45741,CHEMBL2858,1421425,1
27907,CHEMBL3602,67557,1
26595,CHEMBL341,501486,0
3012,CHEMBL1293238,773827,0
47916,CHEMBL3719,1544428,0
16512,CHEMBL313,41226,1
46305,CHEMBL3198,1605281,0
9256,CHEMBL270,345502,0
28509,CHEMBL3638328,1980754,0
5622,CHEMBL2564,1583216,0
44214,CHEMBL2207,1987438,1
44426,CHEMBL2336,334550,1
16648,CHEMBL313,300198,1
37898,CHEMBL6140,1997273,1
40940,CHEMBL1293231,998260,1
23388,CHEMBL326,707354,1
16548,CHEMBL313,133091,1
23637,CHEMBL330,92703,1
8444,CHEMBL270,1383937,1
16905,CHEMBL313,394758,1
32891,CHEMBL4566,1500483,1
30621,CHEMBL4124,411937,1
30702,CHEMBL4124,447929,1
37519,CHEMBL6140,1747000,1
11680,CHEMBL285,552978,1
6742,CHEMBL265,87124,0
37426,CHEMBL6129,1447446,0
32592,CHEMBL4552,1954335,1
26256,CHEMBL339,1620013,0
15942,CHEMBL309,437163,0
39450,CHEMBL1293231,728391,1
41289,CHEMBL1293231,1681590,1
24695,CHEMBL338,609273,1
40641,CHEMBL1293231,948090,1
7564,CHEMBL269,2069649,0
5448,CHEMBL2564,1833333,1
44821,CHEMBL2488,591858,0
52430,CHEMBL5353,381895,1
5648,CHEMBL2564,564184,0
47327,CHEMBL3337,352230,0
5733,CHEMBL2564,706470,0
1900,CHEMBL1293238,1012885,1
37729,CHEMBL6140,1993507,1
26305,CHEMBL339,487272,0
4460,CHEMBL2470,582617,1
44935,CHEMBL2489,591807,0
50876,CHEMBL4730,326259,0
17928,CHEMBL313,548877,0
48462,CHEMBL3910,426030,1
14695,CHEMBL3048,1624879,1
41146,CHEMBL1293231,1036630,1
48559,CHEMBL3910,486376,1
31878,CHEMBL4477,521248,0
49767,CHEMBL4140,364230,0
46499,CHEMBL3222,510196,1
50407,CHEMBL4336,308003,0
17991,CHEMBL3138,33870,1
18632,CHEMBL318,157420,1
17874,CHEMBL313,600705,0
4190,CHEMBL2372,1744063,0
21443,CHEMBL3229,296797,1
15886,CHEMBL309,416408,0
8877,CHEMBL270,235232,0
10886,CHEMBL276,675951,1
17416,CHEMBL313,1763213,1
50738,CHEMBL4564,35982,1
44844,CHEMBL2489,625885,1
46531,CHEMBL3222,609308,1
31568,CHEMBL4468,469620,0
418,CHEMBL1075232,1996469,1
1386,CHEMBL1293238,880414,1
31199,CHEMBL4124,198109,0
38262,CHEMBL6140,1993593,0
34102,CHEMBL4824,2042024,1
7449,CHEMBL269,1947810,1
4168,CHEMBL2363,168978,0
50034,CHEMBL4321,1523390,0
49540,CHEMBL4077,228004,0
29870,CHEMBL3858,1941329,0
46573,CHEMBL3222,1141237,1
25598,CHEMBL339,251632,1
38617,CHEMBL1075140,1618360,1
3147,CHEMBL1293238,1088642,0
39587,CHEMBL1293231,753855,1
21183,CHEMBL3223,387309,1
5496,CHEMBL2564,1975710,1
51820,CHEMBL4908,2018017,1
21210,CHEMBL3223,1059043,1
5540,CHEMBL2564,1975754,1
50539,CHEMBL4489,232192,1
20468,CHEMBL322,381075,1
38081,CHEMBL6140,2024672,1
6849,CHEMBL2659,572363,0
24320,CHEMBL3369,141606,1
38456,CHEMBL6184,1610273,1
12018,CHEMBL285,27916,0
38083,CHEMBL6140,2024674,1
20378,CHEMBL322,190414,1
29893,CHEMBL3858,1847863,0
7938,CHEMBL270,259216,1
35628,CHEMBL5102,359712,1
5230,CHEMBL2564,1366869,1
29380,CHEMBL3833,1996623,1
23224,CHEMBL3247,1739512,0
37992,CHEMBL6140,2002216,1
46685,CHEMBL3222,1445041,1
29519,CHEMBL3833,2006077,1
20711,CHEMBL322,1951249,1
11623,CHEMBL285,211127,1
9090,CHEMBL270,256910,0
10258,CHEMBL273,1828790,1
16931,CHEMBL313,399965,1
2426,CHEMBL1293238,787093,0
40953,CHEMBL1293231,1000251,1
17011,CHEMBL313,412284,1
5184,CHEMBL2564,1069501,1
29245,CHEMBL3818,516000,0
8102,CHEMBL270,356561,1
29580,CHEMBL3833,1068612,0
16078,CHEMBL311,1275337,1
36180,CHEMBL5102,479048,0
53024,CHEMBL5387,612518,0
31799,CHEMBL4477,1280871,1
46247,CHEMBL3160,283127,1
7188,CHEMBL269,608904,1
45322,CHEMBL2567,450280,0
12367,CHEMBL2851,490713,0
41698,CHEMBL1293231,733900,0
21740,CHEMBL3229,488692,1
5567,CHEMBL2564,1975781,1
44042,CHEMBL2207,1573206,1
37127,CHEMBL5582,176511,0
1064,CHEMBL1293238,804369,1
46538,CHEMBL3222,609768,1
29461,CHEMBL3833,2006015,1
38636,CHEMBL1075140,1820548,1
39317,CHEMBL1255164,1517386,1
7945,CHEMBL270,261740,1
28978,CHEMBL3780,1565404,1
47602,CHEMBL3562168,2089369,0
33794,CHEMBL4653,1354521,1
35208,CHEMBL4980,1747141,0
11856,CHEMBL285,124048,0
27810,CHEMBL3571,709006,0
11116,CHEMBL276,263787,0
34869,CHEMBL4980,1522109,1
17192,CHEMBL313,600964,1
1309,CHEMBL1293238,865100,1
13127,CHEMBL2993,1949832,1
39459,CHEMBL1293231,729626,1
43438,CHEMBL1293231,964690,0
2197,CHEMBL1293238,922039,0
25611,CHEMBL339,292968,1
39668,CHEMBL1293231,769729,1
21535,CHEMBL3229,382573,1
43641,CHEMBL1770046,1145954,1
38559,CHEMBL1075140,629741,1
49792,CHEMBL4197,321218,0
1613,CHEMBL1293238,940779,1
25266,CHEMBL338,1956987,0
48683,CHEMBL3910,1138067,1
27001,CHEMBL3571,472566,1
17186,CHEMBL313,582254,1
12464,CHEMBL2868,1164941,1
16367,CHEMBL312,294775,0
6766,CHEMBL265,569184,0
7387,CHEMBL269,1591735,1
16444,CHEMBL3124733,2055724,0
29392,CHEMBL3833,1996635,1
47977,CHEMBL3733,174830,0
46151,CHEMBL3056,1594578,1
4230,CHEMBL2391,369028,1
46512,CHEMBL3222,566139,1
24817,CHEMBL338,1594920,1
1026,CHEMBL1293238,796118,1
43204,CHEMBL1293231,985744,0
30346,CHEMBL4086,1345841,1
52172,CHEMBL5263,1143385,1
2098,CHEMBL1293238,795762,0
31191,CHEMBL4124,171605,0
29594,CHEMBL3833,2006089,0
48647,CHEMBL3910,613484,1
47176,CHEMBL3263,22385,1
40995,CHEMBL1293231,1006661,1
43357,CHEMBL1293231,989384,0
27252,CHEMBL3571,559460,1
39370,CHEMBL1293231,199453,1
39921,CHEMBL1293231,816940,1
37587,CHEMBL6140,1828167,1
40435,CHEMBL1293231,909052,1
43336,CHEMBL1293231,1688048,0
36521,CHEMBL5262,1955056,1
12395,CHEMBL2855,2007629,1
30641,CHEMBL4124,436371,1
51322,CHEMBL4908,1985533,1
6817,CHEMBL2659,366878,1
46173,CHEMBL3056,330216,0
30246,CHEMBL4027,1959795,1
45666,CHEMBL2858,489428,1
27658,CHEMBL3571,485815,0
46016,CHEMBL3037,374561,1
23805,CHEMBL3358,317610,1
16624,CHEMBL313,278025,1
15484,CHEMBL3072,204422,1
4275,CHEMBL2391,1574156,1
30786,CHEMBL4124,559096,1
20189,CHEMBL320,321271,1
51402,CHEMBL4908,1989344,1
20894,CHEMBL322,87686,0
11163,CHEMBL276,44648,0
47236,CHEMBL3263,1585777,1
46083,CHEMBL3037,407343,0
7575,CHEMBL269,572872,0
38651,CHEMBL1075140,1618365,0
8107,CHEMBL270,356612,1
39990,CHEMBL1293231,833314,1
18290,CHEMBL3138,2069430,1
9122,CHEMBL270,250967,0
6591,CHEMBL263,208341,1
17756,CHEMBL313,1828814,0
51184,CHEMBL4908,1974459,1
33132,CHEMBL4649,314542,1
6936,CHEMBL269,178703,1
1182,CHEMBL1293238,833479,1
13880,CHEMBL302,575916,0
14245,CHEMBL304,27177,1
8435,CHEMBL270,1341203,1
38154,CHEMBL6140,2028803,1
40789,CHEMBL1293231,970324,1
45251,CHEMBL2567,450813,1
38000,CHEMBL6140,2002240,1
43190,CHEMBL1293231,1292324,0
43520,CHEMBL1293231,931540,0
16284,CHEMBL312,205441,1
13685,CHEMBL302,500196,1
10364,CHEMBL273,1797667,0
8684,CHEMBL270,1946793,1
12382,CHEMBL2851,1440434,0
12744,CHEMBL2871,1166107,0
33424,CHEMBL4649,633621,1
20909,CHEMBL322,237284,0
15065,CHEMBL3066,621029,1
29657,CHEMBL3858,1847840,1
34406,CHEMBL4921,361393,1
43136,CHEMBL1293231,1680690,0
16335,CHEMBL312,548509,0
8845,CHEMBL270,324154,0
8777,CHEMBL270,2057876,1
44336,CHEMBL2207,1991344,1
34606,CHEMBL4980,325326,1
13263,CHEMBL2993,452592,0
34705,CHEMBL4980,600723,1
42803,CHEMBL1293231,1311976,0
53286,CHEMBL5570,1424822,1
39407,CHEMBL1293231,578670,1
27223,CHEMBL3571,555858,1
49261,CHEMBL3933,1171832,1
11973,CHEMBL285,27982,0
30415,CHEMBL4108,218399,1
43157,CHEMBL1293231,895619,0
42730,CHEMBL1293231,844679,0
7382,CHEMBL269,1591728,1
10075,CHEMBL273,1424245,1
22230,CHEMBL3229,1430746,0
27795,CHEMBL3571,574679,0
46428,CHEMBL3222,365858,1
7437,CHEMBL269,1835496,1
22937,CHEMBL324,151714,0
28666,CHEMBL3754,47210,0
12136,CHEMBL2851,429557,1
19451,CHEMBL319,87829,1
39398,CHEMBL1293231,460843,1
19429,CHEMBL319,16391,1
16606,CHEMBL313,277592,1
36714,CHEMBL5424,1608245,1
43588,CHEMBL1741203,1002187,0
36022,CHEMBL5102,382863,0
31112,CHEMBL4124,1607194,1
22773,CHEMBL324,3700,1
30808,CHEMBL4124,599975,1
30228,CHEMBL4027,1567994,1
48632,CHEMBL3910,613093,1
1310,CHEMBL1293238,865188,1
17353,CHEMBL313,1570151,1
5645,CHEMBL2564,1779854,0
46422,CHEMBL3222,346430,1
29217,CHEMBL3815,87884,0
3186,CHEMBL1293238,775310,0
7109,CHEMBL269,395516,1
21211,CHEMBL3223,1059044,1
11352,CHEMBL2804,643430,1
44152,CHEMBL2207,1987365,1
8707,CHEMBL270,1959795,1
20556,CHEMBL322,499154,1
14204,CHEMBL302,2095571,0
34916,CHEMBL4980,1747111,1
35764,CHEMBL5102,487032,1
36633,CHEMBL5424,1073706,1
25256,CHEMBL338,715474,0
33728,CHEMBL4653,376428,1
53049,CHEMBL5387,578826,0
7275,CHEMBL269,703753,1
45783,CHEMBL2858,1443645,1
44789,CHEMBL2488,309612,0
7853,CHEMBL270,131331,1
13366,CHEMBL302,162293,1
34511,CHEMBL4921,2093797,1
10867,CHEMBL276,546508,1
46441,CHEMBL3222,377142,1
30540,CHEMBL4124,299516,1
34000,CHEMBL4824,477782,1
21118,CHEMBL3223,148305,1
3322,CHEMBL1293238,951625,0
21563,CHEMBL3229,382610,1
48738,CHEMBL3910,1251010,1
7241,CHEMBL269,609858,1
6582,CHEMBL263,95183,1
9629,CHEMBL273,312592,1
21348,CHEMBL3223,1059056,0
50258,CHEMBL4336,591838,1
51640,CHEMBL4908,2006093,1
29154,CHEMBL3815,1732614,0
16881,CHEMBL313,393960,1
16413,CHEMBL312,1633865,0
31930,CHEMBL4477,419425,0
42338,CHEMBL1293231,770911,0
13471,CHEMBL302,297049,1
29930,CHEMBL3858,1847759,0
31000,CHEMBL4124,1272900,1
50795,CHEMBL4676,1595197,1
47124,CHEMBL3232700,1736532,0
51342,CHEMBL4908,1985553,1
38558,CHEMBL1075140,629740,1
41436,CHEMBL1293231,2074051,1
41188,CHEMBL1293231,1302861,1
38925,CHEMBL1075284,1962047,0
34805,CHEMBL4980,1279134,1
5992,CHEMBL2564,1781545,0
42400,CHEMBL1293231,990137,0
21466,CHEMBL3229,312922,1
51327,CHEMBL4908,1985538,1
50286,CHEMBL4336,603416,1
43282,CHEMBL1293231,842432,0
2322,CHEMBL1293238,957262,0
36686,CHEMBL5424,1279527,1
23279,CHEMBL326,63644,1
13045,CHEMBL2993,603834,1
43411,CHEMBL1293231,746120,0
1955,CHEMBL1293238,1030943,1
20966,CHEMBL322,241981,0
4554,CHEMBL2470,1561204,1
15401,CHEMBL307,2010047,1
22142,CHEMBL3229,2010760,1
15714,CHEMBL3072,348183,0
50397,CHEMBL4336,309612,0
40686,CHEMBL1293231,954968,1
19865,CHEMBL3199,1502830,1
35189,CHEMBL4980,555359,0
26996,CHEMBL3571,466061,1
7809,CHEMBL270,27624,1
145,CHEMBL1075228,1171013,1
17285,CHEMBL313,1385272,1
27425,CHEMBL3571,600890,1
9951,CHEMBL273,603862,1
46576,CHEMBL3222,1148793,1
11482,CHEMBL285,80726,1
19345,CHEMBL318,4485,0
18523,CHEMBL318,4602,1
9098,CHEMBL270,356424,0
40254,CHEMBL1293231,878279,1
40857,CHEMBL1293231,985437,1
17080,CHEMBL313,468686,1
26542,CHEMBL3403,297604,0
29714,CHEMBL3858,1847955,1
52748,CHEMBL5373,708034,1
951,CHEMBL1293238,780436,1
13662,CHEMBL302,431354,1
28301,CHEMBL3602,565463,0
24288,CHEMBL3368,401141,1
49986,CHEMBL4321,1564624,0
7534,CHEMBL269,257084,0
988,CHEMBL1293238,788259,1
9292,CHEMBL2718,621053,0
35510,CHEMBL5102,118083,1
32544,CHEMBL4552,1746864,1
46309,CHEMBL3198,1605289,0
24989,CHEMBL338,1763211,0
5605,CHEMBL2564,1993162,1
38777,CHEMBL1075280,1950824,0
7859,CHEMBL270,159266,1
16679,CHEMBL313,303922,1
38813,CHEMBL1075284,621907,1
36549,CHEMBL5262,1280016,0
17401,CHEMBL313,1623349,1
2679,CHEMBL1293238,929401,0
26309,CHEMBL339,1145152,0
36217,CHEMBL5102,1269313,0
13013,CHEMBL2993,513855,1
16768,CHEMBL313,321723,1
13307,CHEMBL300,501552,0
1129,CHEMBL1293238,816957,1
51623,CHEMBL4908,2006076,1
39690,CHEMBL1293231,774063,1
16453,CHEMBL313,6393,1
28156,CHEMBL3602,1575659,1
4085,CHEMBL2363,201545,0
43168,CHEMBL1293231,1702643,0
48930,CHEMBL3910,1620131,1
14679,CHEMBL3048,1575664,1
43408,CHEMBL1293231,825997,0
39929,CHEMBL1293231,817593,1
14337,CHEMBL304,316906,1
27539,CHEMBL3571,1530297,1
52556,CHEMBL5353,1612488,1
24168,CHEMBL3361,123092,1
4257,CHEMBL2391,565394,1
169,CHEMBL1075228,1343800,1
10792,CHEMBL276,163665,1
36372,CHEMBL5160,425983,0
52836,CHEMBL5373,454495,0
19106,CHEMBL318,36253,0
40307,CHEMBL1293231,886387,1
42053,CHEMBL1293231,1703717,0
13719,CHEMBL302,709954,1
31713,CHEMBL4477,521322,1
42173,CHEMBL1293231,983457,0
8900,CHEMBL270,1962800,0
34504,CHEMBL4921,1945614,1
26785,CHEMBL3508,313902,0
41869,CHEMBL1293231,1680620,0
1528,CHEMBL1293238,916789,1
4769,CHEMBL2496,1957467,1
41043,CHEMBL1293231,1014504,1
34286,CHEMBL4828,1625895,1
36291,CHEMBL5160,258795,1
7572,CHEMBL269,125469,0
439,CHEMBL1075232,1996501,1
19844,CHEMBL3199,1439589,1
53340,CHEMBL5570,1603637,1
3652,CHEMBL2125,139887,1
14319,CHEMBL304,311399,1
2078,CHEMBL1293238,724595,0
40920,CHEMBL1293231,995781,1
43752,CHEMBL1795126,1161300,0
43256,CHEMBL1293231,926824,0
51083,CHEMBL4908,1068619,1
46365,CHEMBL3222,178343,1
19878,CHEMBL3199,1526101,1
40731,CHEMBL1293231,962081,1
17719,CHEMBL313,40359,0
16364,CHEMBL312,1049453,0
6074,CHEMBL2564,1970917,0
32575,CHEMBL4552,1954318,1
31484,CHEMBL4430,438864,0
7866,CHEMBL270,165211,1
41801,CHEMBL1293231,994577,0
19071,CHEMBL318,105991,0
49343,CHEMBL4001,11567,0
37631,CHEMBL6140,1993394,1
3098,CHEMBL1293238,888138,0
41068,CHEMBL1293231,1022619,1
18168,CHEMBL3138,1420004,1
15887,CHEMBL309,1151950,0
38310,CHEMBL6140,2002219,0
3503,CHEMBL1955712,1281943,1
7941,CHEMBL270,261639,1
16213,CHEMBL3114,1426313,0
2533,CHEMBL1293238,806898,0
18943,CHEMBL318,2051921,1
21630,CHEMBL3229,442239,1
26855,CHEMBL3571,315148,1
31312,CHEMBL4317,337392,1
2051,CHEMBL1293238,982981,0
43533,CHEMBL1293231,767581,0
48877,CHEMBL3910,1527936,1
10270,CHEMBL273,1828804,1
33705,CHEMBL4653,322262,1
23701,CHEMBL330,469643,0
5364,CHEMBL2564,1779841,1
12475,CHEMBL2868,1164956,1
337,CHEMBL1075232,1988535,1
2983,CHEMBL1293238,814676,0
10629,CHEMBL273,1594319,0
52158,CHEMBL5211,26128,1
16314,CHEMBL312,1100534,1
20670,CHEMBL322,1620002,1
19648,CHEMBL3199,186514,1
24013,CHEMBL3358,573378,0
7399,CHEMBL269,1633110,1
20532,CHEMBL322,494031,1
50403,CHEMBL4336,309650,0
45278,CHEMBL2567,451011,1
33923,CHEMBL4675,374623,0
43817,CHEMBL2052039,1353834,0
17508,CHEMBL313,1268839,0
3270,CHEMBL1293238,723803,0
37948,CHEMBL6140,1998194,1
47788,CHEMBL3719,322105,1
46343,CHEMBL3222,100713,1
26769,CHEMBL3508,1945228,1
51850,CHEMBL4908,2018055,1
51487,CHEMBL4908,1996633,1
32730,CHEMBL4552,1177437,0
52023,CHEMBL4972,1585706,1
14607,CHEMBL304,394763,0
7678,CHEMBL269,159978,0
4292,CHEMBL2391,1761922,1
29275,CHEMBL3833,381472,1
10821,CHEMBL276,230249,1
13,CHEMBL1075108,1342723,0
19974,CHEMBL3199,1623642,0
49892,CHEMBL4321,510134,1
36950,CHEMBL5508,1348343,1
32239,CHEMBL4552,471037,1
42697,CHEMBL1293231,769485,0
35381,CHEMBL4980,1604467,0
10689,CHEMBL273,1425244,0
49203,CHEMBL3910,1251297,0
26563,CHEMBL3403,458374,0
16466,CHEMBL313,6526,1
23315,CHEMBL326,88290,1
6741,CHEMBL265,259848,0
21700,CHEMBL3229,454482,1
7070,CHEMBL269,356533,1
17025,CHEMBL313,415462,1
30382,CHEMBL4092,318183,1
51619,CHEMBL4908,2006072,1
49122,CHEMBL3910,558985,0
52089,CHEMBL5200,422349,1
8372,CHEMBL270,703091,1
52365,CHEMBL5313,1034313,1
29130,CHEMBL3815,1732615,0
9222,CHEMBL270,569859,0
10349,CHEMBL273,2069662,1
53287,CHEMBL5570,1424823,1
17903,CHEMBL313,486801,0
31718,CHEMBL4477,521404,1
40795,CHEMBL1293231,971514,1
2635,CHEMBL1293238,798934,0
3255,CHEMBL1293238,916734,0
15908,CHEMBL309,174828,0
45209,CHEMBL2567,450647,1
1084,CHEMBL1293238,807191,1
50628,CHEMBL4489,2051126,1
2761,CHEMBL1293238,768066,0
19573,CHEMBL319,1960219,1
46865,CHEMBL3222,1835491,1
41473,CHEMBL1293231,1697664,0
6083,CHEMBL2564,348777,0
38731,CHEMBL1075280,1163936,1
7513,CHEMBL269,2075281,1
19534,CHEMBL319,662761,1
3452,CHEMBL1795180,1352048,1
3346,CHEMBL1293238,1678651,0
23979,CHEMBL3358,355098,0
30522,CHEMBL4124,290923,1
43973,CHEMBL2181,1282967,0
15182,CHEMBL3067,312339,1
28557,CHEMBL3747,1267569,1
9988,CHEMBL273,1150013,1
34151,CHEMBL4824,2043273,1
18565,CHEMBL318,46266,1
11537,CHEMBL285,123393,1
23707,CHEMBL330,469226,0
22848,CHEMBL324,675974,1
17544,CHEMBL313,1829534,0
32680,CHEMBL4552,162020,0
40586,CHEMBL1293231,934104,1
47044,CHEMBL3222,1514435,0
44614,CHEMBL2459,410064,1
17107,CHEMBL313,493091,1
39006,CHEMBL1075302,576828,1
2285,CHEMBL1293238,782682,0
46333,CHEMBL3222,56422,1
263,CHEMBL1075228,2080912,1
50872,CHEMBL4730,326165,0
5163,CHEMBL2564,1060081,1
46608,CHEMBL3222,1421408,1
50875,CHEMBL4730,326188,0
35246,CHEMBL4980,1956971,0
11983,CHEMBL285,223877,0
39239,CHEMBL1255150,1761294,1
16928,CHEMBL313,399959,1
43476,CHEMBL1293231,986380,0
7004,CHEMBL269,312981,1
40312,CHEMBL1293231,886888,1
14591,CHEMBL304,360872,0
17490,CHEMBL313,408223,0
35890,CHEMBL5102,1341679,1
29760,CHEMBL3858,1848065,1
8338,CHEMBL270,609846,1
5214,CHEMBL2564,1151298,1
17930,CHEMBL313,486945,0
52225,CHEMBL5263,1561827,1
29668,CHEMBL3858,1847869,1
11004,CHEMBL276,1959273,1
34095,CHEMBL4824,2042010,1
27753,CHEMBL3571,335919,0
18011,CHEMBL3138,197583,1
24150,CHEMBL3360,178390,0
45270,CHEMBL2567,450948,1
16377,CHEMBL312,79614,0
36847,CHEMBL5424,480553,0
47170,CHEMBL3259478,1831490,0
30903,CHEMBL4124,1176169,1
23132,CHEMBL3247,487277,1
13607,CHEMBL302,373011,1
1344,CHEMBL1293238,872798,1
31574,CHEMBL4468,468938,0
37124,CHEMBL5582,176451,0
23123,CHEMBL3247,422708,1
50660,CHEMBL4489,1946307,0
33744,CHEMBL4653,376527,1
19368,CHEMBL318,406429,0
30235,CHEMBL4027,1568002,1
35370,CHEMBL4980,1365111,0
16729,CHEMBL313,312885,1
39897,CHEMBL1293231,812550,1
8497,CHEMBL270,1528413,1
28701,CHEMBL3762,225987,1
39796,CHEMBL1293231,799194,1
13513,CHEMBL302,309438,1
38621,CHEMBL1075140,1618366,1
17888,CHEMBL313,1069713,0
11600,CHEMBL285,194544,1
41132,CHEMBL1293231,1034750,1
6230,CHEMBL257,89534,1
20882,CHEMBL322,713657,0
52642,CHEMBL5353,1612493,0
38503,CHEMBL6184,1268834,0
15485,CHEMBL3072,204436,1
19716,CHEMBL3199,458440,1
12809,CHEMBL2871,548667,0
27135,CHEMBL3571,516329,1
34013,CHEMBL4824,478116,1
36131,CHEMBL5102,296791,0
47337,CHEMBL3341584,1794511,1
32199,CHEMBL4552,470268,1
22532,CHEMBL3229,451057,0
39099,CHEMBL1255149,1338581,1
18846,CHEMBL318,606419,1
48225,CHEMBL3802,1511111,1
24790,CHEMBL338,1385038,1
32905,CHEMBL4566,255493,0
49504,CHEMBL4077,1544421,0
40523,CHEMBL1293231,923565,1
36611,CHEMBL5424,613625,1
2928,CHEMBL1293238,950400,0
50092,CHEMBL4329,165158,1
22885,CHEMBL324,2058576,1
4701,CHEMBL2496,461223,1
33868,CHEMBL4653,308397,0
15330,CHEMBL307,523372,1
11674,CHEMBL285,518245,1
46116,CHEMBL3037,1790467,0
28643,CHEMBL3754,32852,1
41603,CHEMBL1293231,454734,0
23021,CHEMBL3247,200670,1
42120,CHEMBL1293231,956857,0
3172,CHEMBL1293238,788879,0
3461,CHEMBL1795180,1352057,1
36245,CHEMBL5102,1052795,0
28836,CHEMBL3766,418049,1
39534,CHEMBL1293231,745327,1
50975,CHEMBL4774,2051125,1
14246,CHEMBL304,27714,1
38714,CHEMBL1075269,2083219,1
17535,CHEMBL313,1559292,0
39574,CHEMBL1293231,752262,1
10646,CHEMBL273,229567,0
39707,CHEMBL1293231,777643,1
4318,CHEMBL2397,620929,1
6242,CHEMBL257,179325,1
49887,CHEMBL4321,510129,1
9438,CHEMBL273,83492,1
13977,CHEMBL302,1424307,0
17174,CHEMBL313,567175,1
24243,CHEMBL3361,707462,0
42953,CHEMBL1293231,978826,0
25748,CHEMBL339,470092,1
2348,CHEMBL1293238,764493,0
3197,CHEMBL1293238,832638,0
41324,CHEMBL1293231,1684948,1
11269,CHEMBL276,2094055,0
26404,CHEMBL339,154771,0
31055,CHEMBL4124,1343821,1
9487,CHEMBL273,142092,1
11706,CHEMBL285,331940,0
37691,CHEMBL6140,1993466,1
8068,CHEMBL270,356030,1
1603,CHEMBL1293238,933622,1
32048,CHEMBL4552,83216,1
43014,CHEMBL1293231,806567,0
29781,CHEMBL3858,1848099,1
37912,CHEMBL6140,1997290,1
25522,CHEMBL339,153478,1
18740,CHEMBL318,361668,1
37628,CHEMBL6140,1993389,1
47081,CHEMBL3222,1790518,0
1137,CHEMBL1293238,819970,1
6505,CHEMBL2622,1479409,0
15564,CHEMBL3072,1973522,1
3984,CHEMBL2363,317345,1
31893,CHEMBL4477,1280660,0
41711,CHEMBL1293231,826799,0
47179,CHEMBL3263,514805,1
49672,CHEMBL4140,706166,1
39866,CHEMBL1293231,808944,1
17712,CHEMBL313,1559437,0
14030,CHEMBL302,52938,0
44770,CHEMBL2488,1282968,1
44040,CHEMBL2189160,1446858,0
15988,CHEMBL311,208605,1
27324,CHEMBL3571,579264,1
38917,CHEMBL1075284,1732380,0
14020,CHEMBL302,1385778,0
33605,CHEMBL4652,413695,1
33931,CHEMBL4701,80209,1
3201,CHEMBL1293238,855226,0
8688,CHEMBL270,1946798,1
31600,CHEMBL4477,296534,1
34320,CHEMBL4828,202090,0
45018,CHEMBL2499,1557928,1
46524,CHEMBL3222,609251,1
28369,CHEMBL3607,467957,1
51265,CHEMBL4908,1978183,1
46315,CHEMBL3222,25077,1
4681,CHEMBL2496,460414,1
4819,CHEMBL2496,689042,0
12218,CHEMBL2851,1054853,1
8697,CHEMBL270,1947813,1
12411,CHEMBL2868,73779,1
48634,CHEMBL3910,613156,1
37486,CHEMBL6140,1512292,1
17279,CHEMBL313,1152034,1
32114,CHEMBL4552,173352,1
36985,CHEMBL5508,1163933,0
51239,CHEMBL4908,1978157,1
25479,CHEMBL339,139159,1
6149,CHEMBL2564,305566,0
8178,CHEMBL270,404088,1
41877,CHEMBL1293231,965281,0
43182,CHEMBL1293231,871009,0
52189,CHEMBL5263,1143408,1
6493,CHEMBL2622,1332010,0
24536,CHEMBL338,316667,1
21197,CHEMBL3223,469726,1
11370,CHEMBL285,8487,1
